PostId,OpenStatus
2260396,0
2378628,2
1000500,2
2015708,0
469752,0
198583,0
3308141,0
646162,3
2490909,0
42261,3
3096047,0
497562,0
3341654,0
1951480,0
2238673,0
1795952,0
1432690,0
3135926,2
2619951,0
2215266,0
118245,0
721590,0
507384,3
317181,2
1464728,0
1634901,0
1599312,0
291120,0
1374135,4
2689236,0
646885,0
1914613,0
1097852,0
2997329,4
272173,0
3253821,0
2293344,3
1905800,0
326175,0
502877,0
1724385,1
729844,1
1234408,2
3295819,0
1956098,0
70812,2
552276,4
112967,0
1970492,2
2157671,2
1853017,1
2715802,2
1134004,0
2224730,0
2271563,0
1844965,1
1257994,0
2372085,0
586037,0
838045,0
2270539,0
1757379,4
2644574,0
242828,0
2166812,0
3090891,0
1081086,0
243788,0
2484131,0
1123816,0
3286479,3
1599576,0
267161,0
3307455,0
1719932,0
25857,0
1972650,4
1402778,0
1533453,2
160457,0
135670,0
1875292,0
2553962,0
3121439,1
641248,0
3328363,0
711211,0
1752668,0
411870,3
11226,3
823892,0
2779691,0
1491982,0
427219,2
1719129,4
140366,3
2507480,3
3027540,2
497699,3
746443,0
31827,0
1723892,0
2274913,0
907120,2
3075422,2
290707,0
2466937,2
1714532,0
545440,0
2125601,0
1508946,0
154343,0
2928982,0
2710702,0
2548922,0
3020545,1
2580145,3
3062348,2
2252769,0
3201111,0
1322818,0
961102,0
136598,0
584070,3
3074843,3
448867,0
1189270,3
3309296,0
539254,0
1538171,2
2688595,3
2831057,0
785576,4
2458132,0
555765,0
2216484,1
498582,0
91761,0
104981,0
2621372,0
2550180,0
2267344,0
1140046,0
763785,2
2997554,0
1883114,4
352403,3
525424,1
983988,0
1583579,0
139060,0
349016,2
3244107,4
1811409,0
2330276,4
3009151,2
2440183,4
1156885,0
3363878,4
3294001,2
1757884,2
304924,2
2042000,0
819353,0
494580,0
1299744,2
1825601,0
785516,0
3303388,2
1284203,2
2281533,0
507585,0
22900,2
2972428,0
1160973,0
3030396,0
2872989,0
3221981,2
79494,2
1497952,0
627106,0
2009227,0
295698,0
801621,0
1608754,0
2600894,2
2825293,0
667795,2
324688,1
27894,0
2854864,0
1901361,0
1976401,3
2825688,0
3091288,4
1418552,0
2612865,0
267260,0
1334136,3
1337991,0
49800,0
3290699,1
1122150,0
1409795,0
2247082,0
3285328,0
2196334,4
1536693,0
197265,0
1555520,3
2165944,4
1153106,3
2513550,0
428925,0
2446411,0
3159030,4
2927608,0
1062211,0
1030941,0
1232994,0
1993433,4
815669,0
48651,1
2287388,0
1781329,0
1772757,0
534561,0
689629,2
1898625,0
785757,0
358046,0
2396635,4
2805086,4
1861811,2
1062496,2
1066065,0
620700,0
2918727,0
702315,3
662075,2
2426016,2
3094017,0
776460,0
3145108,2
3241052,2
469951,0
1512954,0
3078206,2
1192887,0
2373361,0
1090505,0
1917252,0
3138655,4
2440346,0
1070928,0
2715665,0
1401404,0
761998,4
2141788,0
2718285,0
537113,3
3138551,2
45431,0
1661644,0
686789,0
1157310,0
349737,2
1624969,3
96086,0
3316352,0
929813,0
795196,3
2452672,2
835911,2
2707945,3
1716077,0
1136425,0
2043993,0
2405029,3
3249346,0
2428434,0
1994777,2
241840,0
3069868,3
2169089,3
3225941,0
738124,4
1367661,0
736532,0
2940839,1
896569,0
3034026,0
1595956,0
2748313,3
1913290,2
609817,0
2637329,2
1925849,0
470552,0
1290697,0
3159052,0
1903950,0
127793,2
989434,1
1139282,4
1484297,0
2252870,0
2967785,0
970726,0
1758379,0
2758493,0
2703672,0
1905045,1
2395848,4
377394,0
3157469,0
497915,2
140124,0
2981645,3
1546931,0
705790,0
1036072,0
1777648,2
420354,0
826329,1
3089759,0
3353788,3
2551876,0
1470807,0
53048,0
1239934,0
3056632,0
3254431,0
710362,4
2621339,2
2598387,3
155588,0
707173,0
571208,0
623639,1
899692,0
1728161,0
3107669,0
2486733,0
2532097,0
1785262,0
3196277,1
236095,0
2858061,0
2483695,0
911055,3
262378,4
1608734,0
1710655,3
1920245,0
1213858,0
1403899,0
1043786,0
2225424,0
1989971,1
3165032,0
2458331,3
875354,3
489644,0
404852,0
208105,0
395667,2
156585,0
1199840,0
2342724,4
205083,0
2192858,1
2936603,0
740557,2
289410,0
3151330,3
19417,0
929245,1
37180,0
310173,3
2123937,0
218259,2
1454797,0
1389313,0
2770523,0
2109819,0
1039994,0
1826307,0
1134471,2
2713492,0
348964,0
1246769,3
2817910,3
2733538,4
2967284,1
1508395,0
1140288,0
2442162,3
1712132,0
2775984,0
647261,4
619407,0
1351861,0
588625,0
2848615,0
884235,0
2429413,0
2239997,0
1565004,1
1876240,2
265026,3
1417713,1
2429550,4
3043198,0
2119448,3
1942836,0
186642,0
2232639,2
2890386,0
912073,0
2585529,2
1779722,3
1145092,0
428250,0
2925730,0
441945,0
2466427,0
2941411,0
1949354,4
322851,4
2844200,4
249874,4
2552632,0
1016616,0
639860,0
1575393,1
581525,3
1652739,0
620709,0
1080167,4
336030,0
2066849,0
1167983,2
3253392,0
1731164,1
1562976,0
2692448,0
1764958,0
2988989,1
1364360,0
1439284,0
331270,1
2178743,4
1374120,4
2819,3
2028251,0
3350461,0
1448740,2
999049,0
3300309,0
593907,0
952882,0
2875133,0
1405667,0
2515122,2
1180348,0
235681,0
300372,0
2343315,1
2962765,0
2564789,2
991423,0
132526,1
2633469,1
919927,0
2701746,0
2403661,2
1394140,0
1546712,3
1953268,1
1769645,4
393305,0
1250132,0
1613507,0
1625976,0
1366079,0
1651140,2
1446636,3
2302542,3
824798,4
572012,0
1197987,1
1264755,3
970913,4
1810823,3
2242652,3
2661059,2
1843749,4
1549377,0
3005703,0
264861,0
2359753,0
3298477,4
1471082,0
175953,0
988094,4
2250448,0
926419,0
387533,0
2406158,2
2381272,0
2679440,0
2378029,0
632519,0
1876040,0
3365186,4
58366,1
2974153,4
3014250,1
2752689,1
2298568,0
2416650,0
1736068,0
1485209,0
3346133,0
1014269,0
722505,0
3288761,0
930633,3
1411591,0
3146721,0
2821168,4
2759671,1
1824103,1
2323506,0
2678941,0
736396,0
2170024,2
3253500,2
2622552,0
2837731,0
2885624,4
780223,3
2114447,0
2538920,0
2762965,0
1513765,0
1560555,0
1353736,0
2621979,0
5028,2
1401287,0
984994,2
3011303,2
1107017,2
1461937,0
1556823,0
1277814,0
2044529,0
2789847,4
1688614,3
436208,3
1010269,2
355578,4
1039303,0
1761761,0
2151668,1
1960766,2
2242426,2
702498,0
1683441,0
3161589,0
1183886,4
3326732,2
1841248,0
3129227,0
2799961,3
32719,0
2325444,0
2067963,3
267924,0
3248618,0
932893,3
2038275,4
1382319,0
34944,4
2421711,4
452485,3
218754,0
67645,0
2439189,4
596788,4
105460,0
3276990,0
2018753,2
1943913,0
2078417,0
965315,0
2116651,4
2085860,0
2090882,1
1662879,0
2050982,0
1338603,2
2741829,0
1952521,0
2153938,2
994121,0
910412,0
3084279,0
981798,0
293488,3
2200648,0
3227918,0
1564784,0
2730382,2
1047096,0
39148,0
1100328,0
1816320,1
1805869,2
1678680,0
1166437,0
1038713,4
185911,0
2586655,0
116232,4
1061691,0
366831,3
2593931,2
1948793,1
1684051,0
3322557,3
32871,0
2761474,0
1461094,0
1778406,2
2856427,3
1010944,0
2005967,0
942469,2
537630,0
652794,0
247139,0
1587437,0
641843,2
509282,0
1310647,0
3069588,1
1894095,0
1466503,4
1328077,0
1602287,0
209736,0
3148173,2
3185066,0
824098,4
2804993,0
2225273,2
1215268,3
1233558,0
3060959,2
1531562,0
3343066,0
2388366,2
2147083,0
2136807,0
1145710,0
301994,2
1441285,0
1075530,0
3300323,0
1478671,1
54900,0
2652322,4
1308745,0
2852081,0
1425039,0
494326,3
1926532,0
1453358,1
1528116,3
3187944,3
3121506,2
291500,0
935587,0
792424,2
2850466,4
1630079,0
996744,0
752749,4
3346474,0
1631282,0
3316056,0
3262469,1
1901032,0
1733470,0
1796072,3
2056894,0
1626290,0
887431,3
184472,2
2726895,0
2867013,0
3129443,0
787630,0
2705291,2
1645267,1
2343163,0
799042,0
1906736,0
3139314,0
1877177,0
1204799,0
2830077,0
447072,0
2871544,0
1602051,0
2200061,0
1086332,0
179018,0
3256259,4
2411374,0
1690116,1
3276843,0
3277223,0
453644,0
3223039,3
1374619,0
84217,2
554057,0
1151308,2
1364028,0
144092,2
1947759,3
393550,0
2188548,0
1163749,0
1455263,0
3356393,0
1528135,2
582136,0
1371156,0
471607,3
1987897,0
1666481,4
1296259,0
2412598,4
1708130,4
30081,3
914436,0
177131,1
732413,0
2310128,2
902562,0
1243988,2
245604,2
548639,0
2852636,0
138234,0
2194987,3
1366131,0
1515403,2
2402512,3
101386,0
3114921,4
2289845,3
1007232,0
1879599,0
1423072,3
153288,0
77147,0
2148772,0
2227694,0
1477228,0
1550412,0
98066,0
1966725,0
115383,0
409120,0
2154472,1
1817202,2
3093605,0
953199,1
1596709,0
1841913,0
2180438,0
771808,0
2296976,0
1729895,0
139482,0
594627,2
2064232,4
180867,3
503539,0
1380088,0
3291013,0
3048895,0
1980283,0
968106,0
2542027,0
242191,0
2299903,0
880406,0
918986,0
1358372,0
567378,0
2407485,3
1971473,0
17339,4
2880641,0
1243257,0
2516935,0
67354,0
1750878,4
1297700,0
2712246,0
2886719,0
1890632,0
139292,0
1510766,0
1100172,2
2199742,0
2148455,1
1268270,0
363701,2
1965746,3
1192595,0
1820429,2
244955,1
1269227,2
1591822,0
59561,0
1006031,3
1236703,0
1888757,0
1224429,0
1296303,0
2352466,0
243023,0
187118,4
2798856,0
1643033,4
3312617,0
3350751,0
3222127,0
3018592,2
185213,0
725966,0
736873,1
719902,0
957457,0
1790873,0
3331824,0
2547561,0
2616593,0
233934,0
451118,2
2133284,2
2610002,0
1160252,0
1587128,0
2680608,4
2529594,2
2520515,0
453904,0
1684513,0
3188265,3
22735,1
604812,4
2939088,0
3333095,0
1740575,4
1222809,2
2369135,0
1029330,0
2400973,2
1680164,0
2520713,0
1174102,3
1405716,0
553831,0
3110027,1
1115292,2
740854,0
1633995,0
384288,0
771013,0
2920189,0
3016430,3
499466,0
1122405,0
2357611,2
2868402,4
2325991,0
2522995,2
2361737,2
2384203,4
2460621,0
592028,0
210243,2
1565615,1
291682,2
2220166,3
871818,0
1235500,0
3168279,0
3086638,0
380850,0
313441,3
865439,2
1056664,0
768056,0
1146968,0
559146,0
3032570,0
1543900,2
2929832,0
2948862,1
1254274,0
1876363,0
2446166,3
2072144,0
2124054,0
2734163,0
1715096,0
3332473,0
2121145,0
1927947,1
1355087,2
3247837,0
2969507,0
3253284,2
1003324,4
3346848,0
1622082,0
3275803,0
236159,0
418414,0
3297214,0
2690747,0
742703,4
151702,0
749005,0
105442,0
955151,0
1730502,0
2118398,0
85753,0
316730,1
771927,0
1785146,4
3129273,0
3337012,0
255435,0
1880859,0
110602,1
205846,4
748469,4
1285154,0
3124917,0
230169,0
786018,0
355069,0
257947,0
3037905,4
1377132,0
1754547,2
767388,3
2827768,1
807443,1
241669,2
2970655,4
48782,0
1750448,0
2981173,0
1129900,0
1292727,0
5993,0
541938,1
1410767,0
2654856,0
916624,0
462688,1
2014700,0
1625688,2
2003772,1
3020552,1
448288,3
2274569,0
2560494,0
2330202,0
616545,0
2815044,2
2691634,0
17102,0
318806,0
760201,0
2022995,0
3289881,2
1752655,0
1559218,0
1211574,2
1969826,0
612922,2
2123804,0
1094304,0
1946363,0
1120066,0
2890645,4
1517545,1
100331,0
3292844,0
721202,0
3177846,2
3228246,0
593748,2
1249191,0
1729312,0
2542028,4
2143836,0
3347876,0
1935175,0
1592269,0
2402907,1
2209031,0
2349833,4
1045169,0
224252,0
594373,4
1650364,0
1309095,0
1058704,0
725652,2
2408517,0
496802,2
1975564,0
523597,0
1367757,0
3311518,2
2227810,2
233884,4
3329832,0
2718367,0
1059886,0
1728798,2
3027555,1
2318880,2
2149183,0
432911,0
2700599,0
3281070,0
1203835,0
1431089,4
2334894,0
607196,0
2516038,1
1966034,0
2028789,4
912299,3
1739573,2
2728606,0
2520811,0
1770811,3
527398,0
1759306,0
847039,0
1127078,0
392220,0
2893169,0
1436744,0
2375236,2
1765972,4
1722218,1
811676,0
2370785,3
2691296,0
989637,2
566402,0
2356902,0
1486332,4
777917,0
2827252,0
735596,0
1755890,0
2493679,4
1172246,0
2182848,0
1066133,0
2578490,0
2690413,0
3274370,2
2776927,0
3279319,0
2521121,2
2312885,4
145888,2
1644697,0
1075099,0
430976,0
2623288,0
126150,0
2259435,0
2834759,0
1397709,0
379587,0
2594645,3
875219,0
2437659,0
3123323,0
2894723,0
458510,0
2305256,4
1795365,0
1354724,0
735447,0
290853,0
1456147,0
2053565,0
1670614,0
1134277,0
988660,4
2968477,2
777081,0
2605736,0
1283806,0
1749280,0
1968518,0
401894,0
3107962,4
2104006,4
1149787,0
1713544,0
1047389,0
2766161,4
3203262,0
2107639,0
1413718,4
2197665,0
766051,0
251460,0
1846526,0
801723,4
490269,0
567047,0
2490308,0
268480,0
878814,4
2766777,1
1002904,0
1608064,0
2939174,0
1237781,0
608696,0
3098036,0
477893,0
377127,0
2724549,2
1872699,2
3339317,0
2163591,3
2868872,0
2269357,0
257218,0
1694590,0
2497489,4
2337138,4
1202928,0
2855123,0
128654,0
1173776,3
3109795,2
771397,0
3285780,4
1515194,0
3115916,0
528964,2
2651073,0
2838039,0
3041017,0
2887970,2
2309466,0
974844,0
2643527,0
1638154,0
2153389,0
3258750,4
791362,0
3123381,3
2064101,0
872100,0
3319388,0
1104528,3
1784027,3
2969659,0
1883100,0
736110,0
2714099,2
3030877,3
2876214,3
1077910,4
1268537,0
517414,0
1178794,0
770807,0
367272,0
899867,4
479066,0
912433,0
1059585,0
435172,0
2688785,1
178123,0
132040,0
761761,0
1495455,0
841621,0
2188597,0
1932032,2
3213505,2
335899,0
3013776,0
2842166,0
2753052,3
355051,0
2774439,1
3243684,0
2057338,0
2357621,4
361753,0
3133760,0
544115,0
664886,3
1275187,2
2380143,3
1452086,0
528250,3
3027029,0
2990536,4
1780657,4
2318252,0
1604794,4
1831627,0
1525547,0
144475,0
618669,0
1661365,0
2123939,4
2545021,0
2364341,0
820829,0
1967463,0
2046524,0
1797268,2
2852811,0
606152,0
2555543,0
118601,0
2771865,2
185160,0
787113,0
1035326,4
716937,0
3175567,0
1548092,0
1756414,2
424471,0
2341802,0
1745193,0
1066698,3
3055612,2
1624064,2
3142694,0
1279307,0
2751850,0
721124,1
2065080,3
1824037,0
567859,1
2282282,4
2882939,4
570020,0
2847436,2
3159740,0
3082268,0
1353580,0
1570497,0
2351662,0
1976059,0
417455,0
360593,0
1237485,0
2120242,0
2600865,4
1678133,3
2693253,0
2497308,0
2789500,4
624320,0
2507453,0
1914645,0
2016388,0
3000687,0
1673891,0
3055344,0
2920017,3
3280178,0
2377060,2
1440450,0
1818475,1
2758410,0
895538,3
2267862,0
1020283,0
2606777,2
549138,0
1352329,0
3111975,3
1973990,0
283923,2
2378493,0
2558736,0
2703742,2
1102044,0
1452319,0
2549507,4
660716,0
2798920,0
2401504,0
2009245,0
1845750,2
45694,0
1366849,0
454903,0
1964855,0
1431166,0
1379408,0
2303596,2
2675927,0
1384534,0
2279796,0
1703066,0
3200468,0
1384020,3
1421191,0
2739647,3
2045713,0
2550168,0
1158939,0
1878020,0
2796576,2
3022098,0
2276233,0
1517454,0
2543763,0
2240550,0
10679,0
2772819,0
2316858,0
2313199,4
818206,0
3040095,1
2157665,0
2333767,4
1173608,3
3347701,0
288343,3
1300808,2
1578585,3
1786899,0
791680,0
1670125,0
1875211,4
638667,4
2581206,0
965021,2
1035840,2
1821943,0
1746448,2
670005,0
2488196,0
2627736,1
2025509,0
2354750,2
963858,1
3226459,1
777900,0
806090,3
3197096,3
366969,3
2569319,0
2944650,0
1626894,0
152743,0
3009965,0
890796,3
1076134,2
211193,0
250345,0
895074,0
1644851,0
2297741,0
577119,0
2546842,0
3120736,2
2649371,2
3235429,4
72908,0
1824473,0
193390,2
1975354,3
1335893,0
3099844,0
1839487,0
2726118,4
2155820,4
1174248,0
2686697,0
2158335,0
1966339,0
1460501,0
2210057,0
2253109,0
900306,0
2281225,0
1489120,0
3295220,1
1159056,2
1060973,3
85560,0
2252196,4
2954530,2
186817,0
17702,0
465840,2
229195,0
1729228,0
1665142,0
848376,3
1493946,0
2615278,0
2474353,3
2758842,0
1165855,0
325616,0
1032316,0
3288576,2
2562153,0
2229243,0
2798596,0
1120710,0
3366497,2
2124967,0
2739963,0
3192780,0
267180,0
2429083,2
1244676,4
2290273,0
2062236,2
1309388,1
2242428,0
2141236,0
1005701,2
3349803,1
736146,2
1247502,3
310078,0
3292893,4
271350,0
3355835,0
360420,0
1790409,2
1467074,0
1681811,3
2057576,4
2767567,0
1237066,0
370245,2
1015355,0
2517789,3
2779519,0
3014680,0
2931237,0
492894,0
1124428,1
2763789,3
2699086,0
1307055,0
2298849,0
2528116,2
3014751,0
170539,0
972319,0
1604238,0
327776,0
1361470,0
1223947,2
470898,3
68126,0
1796540,0
3172925,0
80268,0
1699787,0
210492,4
59577,4
1421701,0
1045823,2
2764579,2
1773518,0
3367206,3
3085292,0
1269636,0
1331981,0
2989351,0
1159162,0
2253789,0
2957687,2
2998079,0
2394453,0
717284,0
2618286,4
1558821,0
211491,0
2107300,0
3345175,0
2453395,0
2431970,0
2194760,0
2831900,2
1542202,0
966296,0
2260475,0
1163155,0
1077358,0
2371610,0
76913,1
3358026,0
165701,0
1725608,0
3072979,0
2661562,3
1237018,4
2570535,3
3163559,0
256359,1
309810,0
2104085,2
2521859,3
854003,4
1037548,0
78732,1
1016281,0
104102,0
3140150,2
1929606,0
2640790,2
381925,0
2433571,1
3217431,2
1648833,0
245752,4
2433245,1
2315905,0
1879275,0
1418899,0
2578610,4
2603176,0
3242033,0
926308,0
1821869,0
954606,0
245741,3
2712522,4
480157,0
2731535,4
3219235,3
364222,0
1642441,0
623843,0
1132547,4
463627,2
2946638,2
1187432,2
1587794,3
362557,0
107369,0
1098702,0
2337157,0
3332208,0
2462210,0
1167854,2
1259812,2
144596,0
1426901,0
3250902,0
2234561,0
388578,0
612049,0
222362,2
1036481,3
3125915,3
2263411,2
1957169,0
2241335,0
2617266,4
1247795,2
2046407,0
2540371,0
2162311,2
1724551,0
809968,0
1340511,0
803315,0
482596,0
116847,1
1311684,0
2025764,0
515880,0
66305,1
3103298,0
1010756,3
897146,3
2990116,2
2977600,0
3350851,2
467227,3
1166797,2
2772926,3
569764,0
2731828,0
3322531,0
1137885,0
2928387,2
2480046,0
1684624,2
727255,2
2164598,0
1473101,0
2538637,1
1780342,2
1975692,0
385345,0
1177966,0
3014787,4
1147955,1
2000254,0
1564955,0
602831,0
830090,3
2497571,0
1338020,3
2730734,0
1150290,0
1452383,0
3031231,0
2364005,4
583192,0
788575,0
2189998,0
2282307,0
633793,3
3280663,1
1711302,0
482285,0
3298110,0
2054757,0
924334,2
2249296,0
571374,0
3242028,0
2888499,0
355673,0
3014624,2
1297513,1
487639,0
2735632,2
3173798,0
1620781,0
1891709,0
2791961,4
2004722,0
1215226,0
1096191,1
2224333,0
748156,0
1311904,4
631871,4
1881171,0
2790114,0
1938972,2
562050,0
3307203,0
2418203,0
2605015,4
1883288,0
1568785,0
831671,0
896380,2
1970188,0
2210269,0
580135,2
3236506,0
2816998,3
1343889,0
1417203,0
161005,0
1673347,0
228860,0
2949143,3
118763,0
788022,0
2535450,0
1350620,2
657569,0
64157,0
2571806,0
1720494,0
3159811,1
1331897,0
1349968,0
2375340,0
2757900,2
2693897,1
2219664,0
2171572,2
2420010,0
2488575,3
903771,0
1774352,0
1041838,1
1504869,0
191717,0
1458822,0
3083183,1
899981,0
2633729,4
2569115,0
2177533,4
972981,0
1262103,0
349768,0
3186986,3
472417,1
2658882,0
1090099,0
848314,0
226291,3
2213207,3
2517424,0
2059206,0
696743,0
1517582,0
2358012,0
704110,0
1062273,2
3201516,0
2406660,0
2967601,0
1647892,0
2106369,0
1320303,3
3355820,4
1099576,4
2463058,0
323555,0
1990201,0
3085008,0
2400606,0
3105647,0
242116,0
373520,0
3082247,0
1768715,3
1350128,0
2987903,0
13108,0
2690569,0
752972,1
377984,3
2324214,0
2379505,1
673151,0
1523244,0
1736025,0
1388303,0
774322,0
562886,0
677975,2
2362200,0
2051847,4
1409225,0
205019,2
2003729,0
1474256,2
925423,0
617543,0
3306417,0
2397975,0
2561929,4
2963850,1
2252419,0
825536,0
2113925,0
3026455,0
1638150,2
2690380,2
1118389,3
2984394,0
688802,0
274632,4
888561,0
1948500,0
2314284,0
1152172,0
3146089,1
72566,2
2946625,4
399812,3
293576,2
483673,1
707718,0
2956896,0
2128237,0
2839307,0
716889,0
201951,0
2720837,0
1205358,1
452850,0
90720,2
1535629,1
737861,0
3362646,0
1335228,0
607771,0
177503,0
3306945,0
4832,1
89105,0
1335187,0
3304726,0
226055,1
999370,0
327648,0
807909,0
3213244,0
1378895,2
1962185,0
2244748,0
2027281,1
515129,0
672882,0
2907845,1
2982205,0
1577476,0
2763149,0
3075772,0
1252788,0
1592923,0
2783369,0
3342180,0
2595027,0
970993,0
512089,1
3343060,0
1906607,0
1063256,2
1585152,3
615566,0
812176,0
1154836,3
1469225,3
1363954,0
3116262,0
485818,0
3132137,0
598196,4
636960,0
1070566,0
865082,2
2430999,0
2503892,3
1382358,0
1415222,0
3273064,0
1086926,1
1237885,0
2050738,3
1358751,0
2702832,0
493437,0
3038675,0
1875418,3
2090518,4
3127119,0
482631,0
846398,0
1272817,0
2990860,3
1374304,2
1017403,0
1597864,0
2230588,0
1978528,0
2691965,0
429672,0
2258954,1
1321285,0
3120751,0
20372,0
2106731,0
327512,0
1371219,3
2983819,0
1569374,0
2708345,0
3269913,0
1376746,0
1851771,0
